ID;MODELO;FORNECEDOR;ARM_DE_RECEBIMENTO;CODIGO;NIVEL;TRIAGEM_ESPECIAL;CONSUMO;ESTACAO;LADO;GRUPO_DE_ENVIO;CLASSIF;SUB_GRUPO_1;SUB_GRUPO_2;QUANT_MINIMA;QUANT_MAXIMA;QTD_ENVIO;LISTA_TRIAGEM;ETIQ_DESOVA;MODULO_FLOW_RACK;MODELO_CONCATENADO;QTY_KLT;FORNECEDOR_NAC;OBSERVACAO;ENTRADA;ALTERACAO;DESCRICAO;RECEITA;CLASSIF_1;PORTA;PTL;CODIGO_UNICO;USUARIO;QA_REPARO;SEQ_PBS;QTD_CASE;MODULO
9651;TIGGO 7 PRO;NAC;180 NAC;B09999T7300;;;1;FAI / SAÍDA SHOWER;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;60;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0026;;6;EM DEFINIÇÃO;;8082022;9112022;MANUAL DO PROPRIETARIO T1E;...;;;;96511...;13187;;;;
9652;TIGGO 7 PRO;NAC;180 NAC;B09999T7302;;;1;FAI / SAÍDA SHOWER;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;60;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;6;;;8082022;13092025;MANUAL DO PROPRIETARIO T1E ADAS;...;;;;96521...;13187;;;;
9653;TIGGO 7 PRO;NAC;PORTA PALETE;B848424F100;;;0,03;F20;;SACI NACIONAIS;COMUM;SSN_M-02_N-03;SACI NACIONAIS;0;0;2;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;TESA BRASIL;;8082022;9112022;FITA DE FELTRO 19MMX25MM;;;;;96530,03;12864;;;;
9654;TIGGO 7 PRO;NAC;PORTA PALETE;B848424F100;;;0,2;F08;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;2;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;TESA BRASIL;;8082022;9112022;FITA DE FELTRO 19MMX25MM;...;;;;96540.2...;13187;;;;
9655;TIGGO 7 PRO;NAC;180 NAC;B85281C1000;;;1;F02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;ADESIVOS LUMAR;;8082022;9112022;ESPUMA DO FILTRO DE AR;...;;;;96551...;13187;;;;
9656;TIGGO 7 PRO;NAC;180 NAC;B31314T8000;;;1;C02;;SACI NACIONAIS;COMUM;SSN_M-05_N-01;SACI NACIONAIS;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0036;;;Mahle;;8082022;9112022;FILTRO DE COMBUSTÍVEL;;;;;96561;12864;;;;
9657;TIGGO 7 PRO;NAC;180 NAC;B31314T8000;;;1;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;MAHLE;;8082022;9112022;FILTRO DE COMBUSTÍVEL;...;;;;96571...;13187;;;;
9658;TIGGO 7 PRO;NAC;180 NAC;B85848T7000;;;2;T20;;SACI NACIONAIS;48V_ADAS+ADAS+ICE_LOW;SSN_M-05_N-01;SACI NACIONAIS;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;6;LUMAR;;8082022;7082025;ESPUMA DO RETRATOR DO CINTO DE SEGURANCA;;;;;96582;12864;;;;
9659;TIGGO 7 PRO;NAC;180 NAC;B39347C1100;;;1;F04;;SACI NACIONAIS;COMUM;SSN_M-04_N-02;SACI NACIONAIS;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;BOSCH;;8082022;9112022;SENSOR DE TEMPERATURA E PRESSAO;;;;;96591;12864;;;;
9660;TIGGO 7 PRO;NAC;180 NAC;B85848T7000;;;2;T20;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;ADESIVOS LUMAR;;8082022;9112022;ESPUMA DO RETRATOR DO CINTO DE SEGURANCA;...;;;;96602...;13187;;;;
9661;TIGGO 7 PRO;NAC;180 NAC;B81838T8000;;;1;T24;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0026;;;Sulfix;;8082022;9112022;403001394AA FILM PROT DA PORTA DIANT LE;...;;;;96611...;13187;;;;
9662;TIGGO 7 PRO;NAC;180 NAC;B81838T8100;;;1;T24;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;FR0025;;;Sulfix;;8082022;9112022;403001395AA FILM PROT DA PORTA DIANT LD;...;;;;96621...;13187;;;;
9663;TIGGO 7 PRO;NAC;180 NAC;B39347C1100;;;1;DOOWON;;SACI NACIONAIS;COMUM;SSN_M-04_N-02;SACI NACIONAIS;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;BOSCH;;8082022;9112022;SENSOR DE TEMPERATURA E PRESSAO;;;;;96631;12864;;;;
9664;TIGGO 7 PRO;NAC;180 NAC;B25255T5000;;;1;SUB ECU;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;WESTAFLEX;;8082022;9112022;DUTO SONOFLEX 4000;...;;;;96641...;13187;;;;
9665;TIGGO 7 PRO;CKD;RGLOG;T112906030BU;;SSM-87_N-01;;SUB AGREGADO DIANTEIRO;;SACI SUB ;ADAS+48V_ADAS+ICE_LOW;M-87_N-01;SSM-87_N-01;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;76;;8;;;8082022;28032026;BIELETA;;;;;9665;116874;;;;
9666;TIGGO 7 PRO;CKD;RGLOG;554000852AA;;SSM-61_N-01;;C19;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-01;SSM-61_N-01;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;132;;4;;;8082022;3022026;FECHADURA DO CAPO;;;;;9666;116874;;;;
9667;TIGGO 7 PRO;CKD;RGLOG;155000845AA;;(M-61);1;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;30;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;SACI SUB;8082022;2072025;TUBO DE ENTRADA DE OLEO;...;;;;96671...;13187;;;;
9668;TIGGO 7 PRO;CKD;RGLOG;301000134AA;;SSM-61_N-03;;C16;;SACI SUB;ADAS_PL8;M-61_N-01;SSM-61_N-03;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;87;;6;;;8082022;3022026;TUBULACAO DO COMPRESSOR-CONDENSADOR;;;;;9668;116874;;;;
9669;TIGGO 7 PRO;CKD;RGLOG;302000735AA;;SSM-64_N-03;;C16;;SACI SUB;ADAS_PL8;M-64_N-03;SSM-64_N-03;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;104;;8;;;8082022;3022026;DEFLETOR DE AR LH;;;;;9669;116874;;;;
9670;TIGGO 7 PRO;CKD;RGLOG;302000736AA;;SSM-61_N-01;;C16;;SACI SUB;ADAS_PL8;M-61_N-01;SSM-61_N-01;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;90;;8;;;8082022;3022026;DEFLETOR DE AR RH;;;;;9670;116874;;;;
9671;TIGGO 7 PRO;CKD;RGLOG;155000908AA;;SSM-61_N-02;;C02;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-02;SSM-61_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;129;;4;;;8082022;25042026;SUPORTE DO RADIADOR;;;;;9671;116874;;;;
9672;TIGGO 7 PRO;CKD;RGLOG;806001224AA;;(M-84);1;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;7;12;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;6062025;CHICOTE POSITIVO DA BATERIA;...;;;;96721...;13187;;;;
9673;TIGGO 7 PRO;CKD;RGLOG;806004434AA;;SSM-61_N-01;;SUB MOTOR;;SACI SUB;ADAS_PL8;M-61_N-01;SSM-61_N-01;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;74;;4;;;8082022;7022024;CHICOTE DO ATERRAMENTO;;;;;9673;116874;;;;
9674;TIGGO 7 PRO;CKD;RGLOG;602000192AA;;SSM-61_N-03;;C18;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-03;SSM-61_N-03;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;91;;3;;;8082022;25042026;ESPUMA DE VEDACAO DO PARA CHOQUE;;;;;9674;116874;;;;
9675;TIGGO 7 PRO;CKD;RGLOG;806001177AA;;(M-61);1;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;8;8;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;9112022;CHICOTE ELETRICO DO MOTOR;...;;;;96751...;13187;;;;
9676;TIGGO 7 PRO;CKD;RGLOG;602000872AA;;SSM-61_N-02;;C08;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-03;SSM-61_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;79;;4;;;8082022;25042026;ACABAMENTO DO PARA-BARRO TRASEIRO LE;;;;;9676;116874;;;;
9677;TIGGO 7 PRO;CKD;RGLOG;204000375AA;;(M-61);1;C07;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;6;30;3;10-(180)_TRIAGEM;10-(180)_TRIAGEM;66;;4;;;8082022;6022026;TUBO RÍGIDO DO FLEXÍVEL DIANTEIRO LH;...;;;;96771...;13187;;;;
9678;TIGGO 7 PRO;CKD;RGLOG;602000873AA;;SSM-99_N-03;;C08;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-99_N-01;SSM-99_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;79;;4;;;8082022;26022025;ACABAMENTO DO PARA-BARRO TRASEIRO LD;;;;;9678;116874;;;;
9679;TIGGO 7 PRO;CKD;RGLOG;155000870AA;;(M-62);1;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;24;24;7;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;4;;;8082022;25062025;FILTRO DE CARVAO ATIVADO CANISTER;...;;;;96791...;13187;;;;
9680;TIGGO 7 PRO;CKD;RGLOG;155000514AA;;#N/A;;C05;;OBSOLETO;ADAS+48V_ADAS+ICE_LOW;OBSOLETO;OBSOLETO;;;#N/A;10-(180)_TRIAGEM;10-(180)_TRIAGEM;#N/A;;#N/A;;;8082022;7022024;CINTA DE FIXAÇÃO DO TANQUE DE COMBUSTÍVEL I;;;;;9680;116874;;;;
9681;TIGGO 7 PRO;CKD;RGLOG;T151208041;;;1;C04;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;PORTA PALET WH001;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;7;BOSCH;;8082022;21012026;TUBO DE VAPOR DO CANISTER;;;;;96811;12864;;;;
9682;TIGGO 7 PRO;CKD;RGLOG;155000515AA;;#N/A;;C05;;OBSOLETO;ADAS+48V_ADAS+ICE_LOW;OBSOLETO;OBSOLETO;;;#N/A;10-(180)_TRIAGEM;10-(180)_TRIAGEM;#N/A;;#N/A;;;8082022;20112024;CINTA DE FIXAÇÃO DO TANQUE DE COMBUSTÍVEL II;;;;;9682;116874;;;;
9683;TIGGO 7 PRO;CKD;RGLOG;602001861AA;;;1;C18;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;5;15;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;30012024;DEFLETOR DE AR LE;...;;;;96831...;13187;;;;
9684;TIGGO 7 PRO;CKD;RGLOG;602001862AA;;;1;C18;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;15;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;30012024;DEFLETOR DE AR LD;...;;;;96841...;13187;;;;
9685;TIGGO 7 PRO;CKD;RGLOG;207000069AA;;SSM-62_N-02;;SUB AGREGADO TRAS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-62_N-02;SSM-62_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;59;;5;;;8082022;3022026;CHICOTE DO SENSOR DE VELOCIDADE TRASEIRA LE;;;;;9685;116874;;;;
9686;TIGGO 7 PRO;CKD;RGLOG;207000070AA;;SSM-64_N-02;;SUB AGREGADO TRAS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-64_N-01;SSM-64_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;54;;5;;;8082022;3022026;CHICOTE DO SENSOR DE VELOCIDADE TRASEIRA LD;;;;;9686;116874;;;;
9687;TIGGO 7 PRO;CKD;RGLOG;704000715AA;;SSM-62_N-03;;SUB MOLDURA DE PLACA;;SACI SUB;ADAS+48V_ADAS;M-62_N-03;SSM-62_N-03;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;46;;3;;;8082022;3022026;CAMERA DE RE;;;;;9687;116874;;;;
9688;TIGGO 7 PRO;CKD;RGLOG;153000068AA;;SSM-62_N-02;;C02;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-62_N-02;SSM-62_N-02;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;40;;4;;;8082022;3022026;PLACA DE ISOLAMENTO TÉRMICO DO SILENCIADOR ¿ ;;;;;9688;116874;;;;
9689;TIGGO 7 PRO;CKD;RGLOG;155000844AA;;;1;C04;;SEQUENCIAMENTO 001;ADAS+48V_ADAS+ICE_LOW;SEQUENCIAMENTO 001;PORTA PALET WH001;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;21012026;TUBO DE VENTILACAO DO CANISTER;;;;;96891;12864;;;;
9690;TIGGO 7 PRO;CKD;RGLOG;704000715AA;;SSM-62_N-03;;SUB MOLDURA DE PLACA;;SACI SUB;ADAS+48V_ADAS;M-62_N-03;SSM-62_N-03;;;40;10-(180)_TRIAGEM;10-(180)_TRIAGEM;46;;3;;;8082022;3022026;CAMERA DE RE;;;;;9690;116874;;;;
9691;TIGGO 7 PRO;CKD;RGLOG;704000647AA;;;1;SUB PCH DIANT;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;30;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;30012024;CAMERA FRONTAL;...;;;;96911...;13187;;;;
9692;TIGGO 7 PRO;CKD;RGLOG;605000282AA;;PALLET;;SUB PCH TRAS;;SACI SUB;ADAS_ICE_LOW_48V+ADAS;M-70_N-01;PALLET;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;65;;8;;;8082022;25082025;LANTERNA DO PARA-CHOQUE TRASEIRO LH;;;;;9692;116874;;;;
9693;TIGGO 7 PRO;CKD;RGLOG;605000283AA;;PALLET;;SUB PCH TRAS;;SACI SUB;ADAS_ICE_LOW_48V+ADAS;M-68_N-01;PALLET;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;65;;8;;;8082022;9122025;LANTERNA DO PARA-CHOQUE TRASEIRO RH;;;;;9693;116874;;;;
9694;TIGGO 7 PRO;CKD;RGLOG;602000934AAAKR;;SSM-63_N-01;;SUB PCH TRAS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-63_N-01;SSM-63_N-01;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;70;;4;;;8082022;3022026;ACABAMENTO DO PCH TRS LE;;;;;9694;116874;;;;
9695;TIGGO 7 PRO;CKD;RGLOG;602000936AAAKR;;SSM-65_N-01;;SUB PCH TRAS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-66_N-03;SSM-65_N-01;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;70;;4;;;8082022;4022026;ACABAMENTO DO PCH TRS LD;;;;;9695;116874;;;;
9696;TIGGO 7 PRO;CKD;RGLOG;806005047AA;;SSM-63_N-02;;SUB PCH TRAS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-63_N-02;SSM-63_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;65;;4;;;8082022;3022026;CHICOTE DO PARA-CHOQUE TRASEIRO;;;;;9696;116874;;;;
9697;TIGGO 7 PRO;CKD;RGLOG;601000826AA;;SSM-110_N-02;;SUB RETROVISOR;;SACI SUB ;ADAS+48V_ADAS;M-87_N-03;SSM-87_N-03;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;7;;BOX;;;8082022;7082025;BASE DO RETROVISOR LE;;;;;9697;116874;;;;
9698;TIGGO 7 PRO;CKD;RGLOG;601000827AA;;SSM-110_N-03;;SUB RETROVISOR;;SACI SUB;ADAS+48V_ADAS;M-86_N-03;SSM-86_N-03;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;8;;BOX;;;8082022;7082025;BASE DO RETROVISOR LD;;;;;9698;116874;;;;
9699;TIGGO 7 PRO;CKD;RGLOG;601000827AA;;(M-86);1;SUB RETROVISOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;6;6;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;8;;SACI SUB;8082022;28052024;BASE DO RETROVISOR LD;...;;;;96991...;13187;;;;
9700;TIGGO 7 PRO;CKD;RGLOG;403002365AAABK;;;1;PDI;;ENVIO DIRETO - PDI;ADAS+48V_ADAS+ICE_LOW;ENVIO DIRETO - PDI;ENVIO DIRETO - PDI;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;28112025;ACABAMENTO DA SOLEIRA DIANT LE;;;;;97001;12864;;;;
9701;TIGGO 7 PRO;CKD;RGLOG;403002366AAABK;;;1;PDI;;ENVIO DIRETO - PDI;ADAS+48V_ADAS+ICE_LOW;ENVIO DIRETO - PDI;ENVIO DIRETO - PDI;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;28112025;ACABAMENTO DA SOLEIRA DIANT LD;;;;;97011;12864;;;;
9702;TIGGO 7 PRO;CKD;RGLOG;602001050AA;;SSM-64_N-02;;SUB PCH TRAS;;SACI SUB;ADAS_PL8;M-64_N-01;SSM-64_N-02;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;68;;10;;;8082022;3022026;ESCAPE DO PARA-CHOQUE TRASEIRO LE;;;;;9702;116874;;;;
9703;TIGGO 7 PRO;CKD;RGLOG;602001051AA;;SSM-62_N-03;;SUB PCH TRAS;;SACI SUB;ADAS_PL8;M-62_N-03;SSM-62_N-03;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;68;;10;;;8082022;3022026;ESCAPE DO PARA-CHOQUE TRASEIRO LD;;;;;9703;116874;;;;
9704;TIGGO 7 PRO;CKD;RGLOG;605000593AA;;PALLET;;SUB PCH DIANT;;SACI SUB;ADAS_ICE_LOW_48V+ADAS;M-85_N-03;PALLET;;;4;10-(180)_TRIAGEM;10-(180)_TRIAGEM;54;;14;;;8082022;27012024;FAROL DE NEBLINA RH;;;;;9704;116874;;;;
9705;TIGGO 7 PRO;CKD;RGLOG;605000592AA;;PALLET;;SUB PCH DIANT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-65_N-02;PALLET;;;4;10-(180)_TRIAGEM;10-(180)_TRIAGEM;54;;14;;;8082022;3022026;FAROL DE NEBLINA LH;;;;;9705;116874;;;;
9706;TIGGO 7 PRO;CKD;RGLOG;602001947AAAKR;;SSM-63_N-03;;SUB PCH FRT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-63_N-03;SSM-63_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;59;;3;;;8082022;29072025;ACABAMENTO FRT LE;;;;;9706;116874;;;;
9707;TIGGO 7 PRO;CKD;RGLOG;602001949AAAKR;;SSM-99_N-03;;SUB PCH FRT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-99_N-03;SSM-99_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;62;;3;;;8082022;3122025;ACABAMENTO FRT LD ;;;;;9707;116874;;;;
9708;TIGGO 7 PRO;CKD;RGLOG;605000369AA;;FL-33_SUB SPOILER;;SUB SPOILER;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-64_N-02;SSM-64_N-03;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;33;;BOX;;;8082022;3022026;LANTERNA DO SPOILER;;;;;9708;116874;;;;
9709;TIGGO 7 PRO;CKD;RGLOG;602001948AAAKR;;SSM-65_N-01;;SUB PCH FRT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-65_N-02;SSM-65_N-01;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;62;;3;;;8082022;3022026;ACABAMENTO DA GRADE INFERIOR DO PCH FRT;;;;;9709;116874;;;;
9710;TIGGO 7 PRO;CKD;RG LOG;602001942AA;;SSM-61_N-03;;SUB PCH FRT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-03;SSM-61_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;63;;3;;;8082022;24042026;TAMPA DE RADAR LE;;;;;9710;116874;;;;
9711;TIGGO 7 PRO;CKD;RGLOG;602001943AA;;SSM-63_N-03;;SUB PCH DIANT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-64_N-03;SSM-63_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;224;;3;;;8082022;3022026;TAMPA DE RADAR LD;;;;;9711;116874;;;;
9712;TIGGO 7 PRO;CKD;RGLOG;602001937AA;;SSM-64_N-01;;SUB PCH DIANT;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-64_N-03;SSM-64_N-01;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;53;;8;;;8082022;3022026;PAINEL DE FIXACAO DA PLACA DE LICENCA;;;;;9712;116874;;;;
9713;TIGGO 7 PRO;CKD;RGLOG;804000084AA;;SSM-61_N-03;;SUB MAÇANETA;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-61_N-03;SSM-61_N-03;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;31;;4;;;8082022;24042026;ANTENA FRONTAL LE;;;;;9713;116874;;;;
9714;TIGGO 7 PRO;CKD;RGLOG;602001946AA;;;1;FAI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;30;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;24012024;ACABAMENTO AEB;...;;;;97141...;13187;;;;
9715;TIGGO 7 PRO;CKD;RGLOG;T153570010AE;;SSM-62_N-02;;SUB ABS;;SACI SUB;ADAS+48V_ADAS+ICE_LOW;M-62_N-02;SSM-62_N-02;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;5;;9;;;8082022;9022026;CONJUNTO MODULO ABS COM ESP;;;;;9715;116874;;;;
9716;TIGGO 7 PRO;CKD;RGLOG;301000484AA;1;SSM-65_N-02;;C16;;SACI SUB;48V_ADAS_PL8;M-65_N-01;SSM-65_N-02;;;20;10-(180)_TRIAGEM;10-(180)_TRIAGEM;265;;6;;;8082022;3022026;TUBULAÇÃO DO AR CONDICIONADO;;;;;9716;116874;;;;
9717;TIGGO 7 PRO;CKD;RGLOG;803000078AA;;;1;C20;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;20;4;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;5;;;8082022;15032023;BUZINA GRAVE;...;;;;97171...;13187;;;;
9718;TIGGO 7 PRO;CKD;RGLOG;806003107AA;;SSM-67_N-03;;SUB MOTOR;;SACI SUB;48V_ADAS_PL8;M-67_N-02;SSM-67_N-03;;;24;10-(180)_TRIAGEM;10-(180)_TRIAGEM;73;;4;;;8082022;4022026;CHICOTE ELÉTRICO POSITIVO DA BATERIA;;;;;9718;116874;;;;
9719;TIGGO 7 PRO;CKD;RGLOG;302000476AA;;SSM-99_N-01;;C18;;SACI SUB;48V_ADAS+ICE_LOW;M-99_N-02;SSM-99_N-01;;;0;10-(180)_TRIAGEM;10-(180)_TRIAGEM;91;;10;;;8082022;15042026;DEFLETOR DE AR LD;;;;;9719;116874;;;;
9720;TIGGO 7 PRO;CKD;RGLOG;806004034AA;;(M-70);0;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;30;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;4;;;8082022;6062025;CHICOTE ELÉTRICO EFI DO MOTOR;...;;;;97200...;13187;;;;
9721;TIGGO 7 PRO;CKD;RGLOG;806002819AA;;SSM-69_N-02;;SUB MOTOR;;SACI SUB;48V_ADAS+ICE_LOW;M-70_N-03;SSM-69_N-02;;;30;10-(180)_TRIAGEM;10-(180)_TRIAGEM;70;;4;;;8082022;27122023;CHICOTE DE ATERRAMENTO DA TRANSMISSÃO;;;;;9721;116874;;;;
9722;TIGGO 7 PRO;CKD;RGLOG;302000475AA;;SSM-70_N-03;;C19;;SACI SUB;48V_ADAS+ICE_LOW;M-71_N-02;SSM-70_N-03;;;6;10-(180)_TRIAGEM;10-(180)_TRIAGEM;91;;10;;;8082022;15042026;DEFLETOR DE AR LE;;;;;9722;116874;;;;
9723;TIGGO 7 PRO;CKD;RGLOG;602001336AA;;SSM-70_N-03;;SUB PCH TRS;;SACI SUB;48V_ADAS+ICE_LOW;M-70_N-03;SSM-70_N-03;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;65;;8;;;8082022;27122023;ACABAMENTO DO TUBO DO ESCAPAMENTO LE;;;;;9723;116874;;;;
9724;TIGGO 7 PRO;CKD;RGLOG;803000079AA;;(M-71);0;C20;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;20;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;6;;;8082022;22012024;BUZINA GRAVE LE;...;;;;97240...;13187;;;;
9725;TIGGO 7 PRO;CKD;RGLOG;602002465AA;;SSM-71_N-02;;FAI;;SACI SUB;ADAS_PL8;M-71_N-01;SSM-71_N-02;;;0;10-(180)_TRIAGEM;10-(180)_TRIAGEM;0;;3;;;8082022;9112022;PROTEÇÃO INFERIOR DO MOTOR;;;;;9725;116874;;;;
9726;TIGGO 7 PRO;CKD;RGLOG;602001337AA;;SSM-100_N-03;;SUB PCH TRS;;SACI SUB;48V_ADAS+ICE_LOW;M-100_N-03;SSM-100_N-03;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;65;;8;;;8082022;27122023;ACABAMENTO DO TUBO DO ESCAPAMENTO LD;;;;;9726;116874;;;;
9727;TIGGO 7 PRO;CKD;RGLOG;602001909AA;;SSM-101_N-03;;SUB PCH DIANT;;SACI SUB;48V_ADAS+ADAS+ICE_LOW;M-101_N-01;SSM-101_N-03;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;61;;6;;;8082022;5032025;ACABAMENTO FRT LE;;;;;9727;116874;;;;
9728;TIGGO 7 PRO;CKD;RGLOG;602001910AA;;SSM-70_N-03;;SUB PCH DIANT;;SACI SUB;48V_ADAS+ADAS+ICE_LOW;M-71_N-02;SSM-70_N-03;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;62;;6;;;8082022;5032025;ACABAMENTO FRT LD ;;;;;9728;116874;;;;
9729;TIGGO 7 PRO;CKD;RGLOG;602002270AA;;SSM-86_N-01;;C11;;SACI SUB;48V_ADAS_PL8;M-86_N-01;SSM-86_N-01;;;10;10-(180)_TRIAGEM;10-(180)_TRIAGEM;83;;6;;;8082022;28082025;PLACA DE RETENÇÃO DE ÁGUA;;;;;9729;116874;;;;
